"","File","Tone","Time","Word","Syllable","language","talker","utt","condition","gf"
"253","CHO-P3-target1.wav","L",0.806389041646407,"kheDvaanu","kheD","Chodri","P3","target1","subjFoc","predicate"
"254","CHO-P3-target1.wav","H",0.998346256113478,"kheDvaanu","nu","Chodri","P3","target1","subjFoc","predicate"
"255","CHO-P3-target10.wav","L",0.639958176984975,"laavanya","van","Chodri","P3","target10","predFoc","subject"
"256","CHO-P3-target10.wav","H",0.744197943038665,"laavanya","van","Chodri","P3","target10","predFoc","subject"
"257","CHO-P3-target10.wav","L",0.964243132117153,"aaraam","aa","Chodri","P3","target10","predFoc","predicate"
"258","CHO-P3-target10.wav","H",1.12665071824427,"aaraam","raam","Chodri","P3","target10","predFoc","predicate"
"259","CHO-P3-target11.wav","L",0.535680830728266,"ananyaa","a","Chodri","P3","target11","subjFoc","subject"
"260","CHO-P3-target11.wav","H",0.818391681882559,"ananyaa","nan","Chodri","P3","target11","subjFoc","subject"
"261","CHO-P3-target11.wav","L",1.00341775229918,"kasrat","kas","Chodri","P3","target11","subjFoc","predicate"
"262","CHO-P3-target11.wav","H",1.14391667550869,"kasrat","rat","Chodri","P3","target11","subjFoc","predicate"
"263","CHO-P3-target12.wav","L",0.327533476473609,"laavanya","laa","Chodri","P3","target12","predFoc","subject"
"264","CHO-P3-target12.wav","H",0.663721877638533,"laavanya","ya","Chodri","P3","target12","predFoc","subject"
"265","CHO-P3-target12.wav","L",0.917879955836391,"kheDvaanu","kheD","Chodri","P3","target12","predFoc","predicate"
"266","CHO-P3-target12.wav","H",1.14803490008091,"kheDvaanu","nu","Chodri","P3","target12","predFoc","predicate"
"267","CHO-P3-target13.wav","L",0.904903981641647,"ananyaa","a","Chodri","P3","target13","subjFoc","subject"
"268","CHO-P3-target13.wav","H",1.1246857341937,"ananyaa","nan","Chodri","P3","target13","subjFoc","subject"
"269","CHO-P3-target13.wav","L",1.39134613734503,"aaraam","aa","Chodri","P3","target13","subjFoc","predicate"
"270","CHO-P3-target13.wav","H",1.52134330239504,"aaraam","raam","Chodri","P3","target13","subjFoc","predicate"
"271","CHO-P3-target14.wav","L",0.275247436963549,"ananyaa","a","Chodri","P3","target14","predFoc","subject"
"272","CHO-P3-target14.wav","H",0.544878575240412,"ananyaa","nan","Chodri","P3","target14","predFoc","subject"
"273","CHO-P3-target14.wav","L",0.772598639455782,"kasrat","kas","Chodri","P3","target14","predFoc","predicate"
"274","CHO-P3-target14.wav","H",0.957079318501412,"kasrat","rat","Chodri","P3","target14","predFoc","predicate"
"278","CHO-P3-target16.wav","L",0.472934108360507,"laavanya","laa","Chodri","P3","target16","predFoc","subject"
"279","CHO-P3-target16.wav","H",0.750849745514231,"laavanya","ya","Chodri","P3","target16","predFoc","subject"
"280","CHO-P3-target16.wav","L",0.937445423540926,"nedvaanu","ned","Chodri","P3","target16","predFoc","predicate"
"281","CHO-P3-target16.wav","H",1.22414470614087,"nedvaanu","nu","Chodri","P3","target16","predFoc","predicate"
"282","CHO-P3-target2.wav","L",0.476032234884447,"laavanya","laa","Chodri","P3","target2","predFoc","subject"
"283","CHO-P3-target2.wav","H",0.734135071436313,"laavanya","van","Chodri","P3","target2","predFoc","subject"
"284","CHO-P3-target2.wav","L",0.967210855993179,"kasrat","kas","Chodri","P3","target2","predFoc","predicate"
"285","CHO-P3-target2.wav","H",1.1803965056258,"kasrat","rat","Chodri","P3","target2","predFoc","predicate"
"286","CHO-P3-target3.wav","L",0.427108349291323,"ananyaa","a","Chodri","P3","target3","subjFoc","subject"
"287","CHO-P3-target3.wav","H",0.763580085517819,"ananyaa","yaa","Chodri","P3","target3","subjFoc","subject"
"288","CHO-P3-target3.wav","L",0.957486896521215,"nedvaanu","ned","Chodri","P3","target3","subjFoc","predicate"
"289","CHO-P3-target3.wav","H",1.13886961072785,"nedvaanu","vaa","Chodri","P3","target3","subjFoc","predicate"
"290","CHO-P3-target4.wav","L",0.319559498968507,"ananyaa","a","Chodri","P3","target4","predFoc","subject"
"291","CHO-P3-target4.wav","H",0.612434954725072,"ananyaa","nan","Chodri","P3","target4","predFoc","subject"
"292","CHO-P3-target4.wav","L",0.78597597234677,"aaraam","aa","Chodri","P3","target4","predFoc","predicate"
"293","CHO-P3-target4.wav","H",0.964615749602204,"aaraam","raam","Chodri","P3","target4","predFoc","predicate"
"294","CHO-P3-target5.wav","L",0.451759185682259,"laavanya","laa","Chodri","P3","target5","subjFoc","subject"
"295","CHO-P3-target5.wav","H",0.64379315571037,"laavanya","van","Chodri","P3","target5","subjFoc","subject"
"296","CHO-P3-target5.wav","L",0.91588953370032,"kasrat","kas","Chodri","P3","target5","subjFoc","predicate"
"297","CHO-P3-target5.wav","H",1.0206833622777,"kasrat","kas","Chodri","P3","target5","subjFoc","predicate"
"298","CHO-P3-target6.wav","L",0.345715822286466,"ananyaa","a","Chodri","P3","target6","predFoc","subject"
"299","CHO-P3-target6.wav","H",0.579887706002858,"ananyaa","nan","Chodri","P3","target6","predFoc","subject"
"300","CHO-P3-target6.wav","L",0.856912271339046,"nedvaanu","ned","Chodri","P3","target6","predFoc","predicate"
"301","CHO-P3-target6.wav","H",1.08987324048717,"nedvaanu","vaa","Chodri","P3","target6","predFoc","predicate"
"302","CHO-P3-target7.wav","L",0.51684391685471,"laavanya","laa","Chodri","P3","target7","subjFoc","subject"
"303","CHO-P3-target7.wav","H",0.778613910347543,"laavanya","van","Chodri","P3","target7","subjFoc","subject"
"304","CHO-P3-target7.wav","L",1.00022225603078,"aaraam","aa","Chodri","P3","target7","subjFoc","predicate"
"305","CHO-P3-target7.wav","H",1.20388704068563,"aaraam","raam","Chodri","P3","target7","subjFoc","predicate"
"306","CHO-P3-target8.wav","L",0.480090702947846,"ananyaa","a","Chodri","P3","target8","predFoc","subject"
"307","CHO-P3-target8.wav","H",0.823071752716817,"ananyaa","yaa","Chodri","P3","target8","predFoc","subject"
"308","CHO-P3-target8.wav","L",1.05483845491971,"kheDvaanu","kheD","Chodri","P3","target8","predFoc","predicate"
"309","CHO-P3-target8.wav","H",1.27511024203323,"kheDvaanu","nu","Chodri","P3","target8","predFoc","predicate"
"310","CHO-P3-target9.wav","L",0.484422701071576,"laavanya","laa","Chodri","P3","target9","subjFoc","subject"
"311","CHO-P3-target9.wav","H",0.763972509655072,"laavanya","van","Chodri","P3","target9","subjFoc","subject"
"312","CHO-P3-target9.wav","L",1.00409313084142,"nedvaanu","ned","Chodri","P3","target9","subjFoc","predicate"
"313","CHO-P3-target9.wav","H",1.26277120795792,"nedvaanu","nu","Chodri","P3","target9","subjFoc","predicate"
"314","CHO-P4-target1.wav","L",0.414849039709422,"ananyaa","nan","Chodri","P4","target1","subjFoc","subject"
"315","CHO-P4-target1.wav","H",0.842897277544164,"ananyaa","yaa","Chodri","P4","target1","subjFoc","subject"
"317","CHO-P4-target1.wav","H",1.61823730885762,"kaam","kaam","Chodri","P4","target1","subjFoc","other"
"318","CHO-P4-target10.wav","L",0.615773965270761,"laavanya","laa","Chodri","P4","target10","predFoc","subject"
"319","CHO-P4-target10.wav","H",0.989169124278093,"laavanya","ya","Chodri","P4","target10","predFoc","subject"
"320","CHO-P4-target10.wav","L",1.17891757696697,"aaraam","aa","Chodri","P4","target10","predFoc","predicate"
"321","CHO-P4-target10.wav","H",1.46363641509763,"aaraam","raam","Chodri","P4","target10","predFoc","predicate"
"322","CHO-P4-target11.wav","L",0.49675819375507,"ananyaa","a","Chodri","P4","target11","subjFoc","subject"
"323","CHO-P4-target11.wav","H",0.923893918689737,"ananyaa","yaa","Chodri","P4","target11","subjFoc","subject"
"324","CHO-P4-target11.wav","L",1.1268671618061,"kasrat","kas","Chodri","P4","target11","subjFoc","predicate"
"325","CHO-P4-target11.wav","H",1.35286689947975,"kasrat","rat","Chodri","P4","target11","subjFoc","predicate"
"326","CHO-P4-target12.wav","L",0.619984898165091,"laavanya","laa","Chodri","P4","target12","predFoc","subject"
"327","CHO-P4-target12.wav","H",1.10993990965604,"laavanya","ya","Chodri","P4","target12","predFoc","subject"
"328","CHO-P4-target12.wav","L",1.46755075137644,"kheDvaanu","kheD","Chodri","P4","target12","predFoc","predicate"
"329","CHO-P4-target12.wav","H",1.82516159309684,"kheDvaanu","nu","Chodri","P4","target12","predFoc","predicate"
"330","CHO-P4-target13.wav","L",0.55879750869296,"ananyaa","a","Chodri","P4","target13","subjFoc","subject"
"331","CHO-P4-target13.wav","H",0.980660880146509,"ananyaa","yaa","Chodri","P4","target13","subjFoc","subject"
"332","CHO-P4-target13.wav","L",1.18661198988731,"aaraam","aa","Chodri","P4","target13","subjFoc","predicate"
"333","CHO-P4-target13.wav","H",1.42871038459624,"aaraam","raam","Chodri","P4","target13","subjFoc","predicate"
"334","CHO-P4-target14.wav","L",0.471756532208449,"ananyaa","a","Chodri","P4","target14","predFoc","subject"
"335","CHO-P4-target14.wav","H",0.903540597184847,"ananyaa","yaa","Chodri","P4","target14","predFoc","subject"
"336","CHO-P4-target14.wav","L",1.08520584403467,"kasrat","kas","Chodri","P4","target14","predFoc","predicate"
"337","CHO-P4-target14.wav","H",1.40377823343799,"kasrat","rat","Chodri","P4","target14","predFoc","predicate"
"338","CHO-P4-target15.wav","L",0.369972666377554,"laavanya","laa","Chodri","P4","target15","subjFoc","subject"
"339","CHO-P4-target15.wav","H",0.85202070485543,"laavanya","ya","Chodri","P4","target15","subjFoc","subject"
"340","CHO-P4-target15.wav","L",1.16519841138246,"kheDvaanu","kheD","Chodri","P4","target15","subjFoc","predicate"
"341","CHO-P4-target15.wav","H",1.46302426955032,"kheDvaanu","nu","Chodri","P4","target15","subjFoc","predicate"
"342","CHO-P4-target16.wav","L",0.689595085303985,"laavanya","laa","Chodri","P4","target16","predFoc","subject"
"343","CHO-P4-target16.wav","H",1.1332658553106,"laavanya","ya","Chodri","P4","target16","predFoc","subject"
"344","CHO-P4-target16.wav","L",1.44413721116557,"nedvaanu","ned","Chodri","P4","target16","predFoc","predicate"
"345","CHO-P4-target16.wav","H",1.80933560008257,"nedvaanu","nu","Chodri","P4","target16","predFoc","predicate"
"346","CHO-P4-target2.wav","L",0.699034558227004,"laavanya","van","Chodri","P4","target2","predFoc","subject"
"347","CHO-P4-target2.wav","H",0.997658470998198,"laavanya","ya","Chodri","P4","target2","predFoc","subject"
"348","CHO-P4-target2.wav","L",1.20950278518631,"kasrat","kas","Chodri","P4","target2","predFoc","predicate"
"349","CHO-P4-target2.wav","H",1.44176582845279,"kasrat","rat","Chodri","P4","target2","predFoc","predicate"
"350","CHO-P4-target3.wav","L",0.381903925968458,"ananyaa","a","Chodri","P4","target3","subjFoc","subject"
"351","CHO-P4-target3.wav","H",0.761353284964104,"ananyaa","yaa","Chodri","P4","target3","subjFoc","subject"
"352","CHO-P4-target3.wav","L",1.08370607679675,"nedvaanu","ned","Chodri","P4","target3","subjFoc","predicate"
"353","CHO-P4-target3.wav","H",1.26198776497352,"nedvaanu","vaa","Chodri","P4","target3","subjFoc","predicate"
"354","CHO-P4-target4.wav","L",0.436777181102812,"ananyaa","a","Chodri","P4","target4","predFoc","subject"
"355","CHO-P4-target4.wav","H",0.843500688687624,"ananyaa","yaa","Chodri","P4","target4","predFoc","subject"
"356","CHO-P4-target4.wav","L",1.04206501937397,"aaraam","aa","Chodri","P4","target4","predFoc","predicate"
"357","CHO-P4-target4.wav","H",1.3004763657128,"aaraam","raam","Chodri","P4","target4","predFoc","predicate"
"358","CHO-P4-target5.wav","L",0.495966150645363,"laavanya","laa","Chodri","P4","target5","subjFoc","subject"
"359","CHO-P4-target5.wav","H",0.875774582191942,"laavanya","ya","Chodri","P4","target5","subjFoc","subject"
"360","CHO-P4-target5.wav","L",1.05426968340949,"kasrat","kas","Chodri","P4","target5","subjFoc","predicate"
"361","CHO-P4-target5.wav","H",1.29474225032758,"kasrat","rat","Chodri","P4","target5","subjFoc","predicate"
"362","CHO-P4-target6.wav","L",0.361041525244803,"ananyaa","a","Chodri","P4","target6","predFoc","subject"
"363","CHO-P4-target6.wav","H",0.804554113994424,"ananyaa","yaa","Chodri","P4","target6","predFoc","subject"
"364","CHO-P4-target6.wav","L",1.12439686188486,"nedvaanu","ned","Chodri","P4","target6","predFoc","predicate"
"365","CHO-P4-target6.wav","H",1.30154695575134,"nedvaanu","vaa","Chodri","P4","target6","predFoc","predicate"
"366","CHO-P4-target7.wav","L",0.525850037162623,"laavanya","laa","Chodri","P4","target7","subjFoc","subject"
"367","CHO-P4-target7.wav","H",1.05600131393222,"laavanya","ya","Chodri","P4","target7","subjFoc","subject"
"368","CHO-P4-target7.wav","L",1.23288319660539,"aaraam","aa","Chodri","P4","target7","subjFoc","predicate"
"369","CHO-P4-target7.wav","H",1.45607673975964,"aaraam","raam","Chodri","P4","target7","subjFoc","predicate"
"370","CHO-P4-target8.wav","L",0.669190843473264,"ananyaa","a","Chodri","P4","target8","predFoc","subject"
"371","CHO-P4-target8.wav","H",1.09056086885426,"ananyaa","yaa","Chodri","P4","target8","predFoc","subject"
"372","CHO-P4-target8.wav","L",1.4103239377604,"kheDvaanu","kheD","Chodri","P4","target8","predFoc","predicate"
"373","CHO-P4-target8.wav","H",1.74502920614814,"kheDvaanu","nu","Chodri","P4","target8","predFoc","predicate"
"374","CHO-P4-target9.wav","L",0.409380224146704,"laavanya","laa","Chodri","P4","target9","subjFoc","subject"
"375","CHO-P4-target9.wav","H",0.785205523140927,"laavanya","ya","Chodri","P4","target9","subjFoc","subject"
"376","CHO-P4-target9.wav","L",1.16284695283367,"nedvaanu","ned","Chodri","P4","target9","subjFoc","predicate"
"377","CHO-P4-target9.wav","H",1.48805925296988,"nedvaanu","nu","Chodri","P4","target9","subjFoc","predicate"
"378","CHO-P5-target1.wav","L",0.477522423574405,"ananyaa","a","Chodri","P5","target1","subjFoc","subject"
"379","CHO-P5-target1.wav","H",0.840501214843417,"ananyaa","nan","Chodri","P5","target1","subjFoc","subject"
"380","CHO-P5-target1.wav","L",1.23269977917546,"kheDvaanu","kheD","Chodri","P5","target1","subjFoc","predicate"
"381","CHO-P5-target1.wav","H",1.43167696806747,"kheDvaanu","nu","Chodri","P5","target1","subjFoc","predicate"
"382","CHO-P5-target10.wav","L",0.243197367115861,"laavanya","laa","Chodri","P5","target10","predFoc","subject"
"383","CHO-P5-target10.wav","H",0.888527168259699,"laavanya","ya","Chodri","P5","target10","predFoc","subject"
"384","CHO-P5-target10.wav","L",1.03084324607849,"aaraam","aa","Chodri","P5","target10","predFoc","predicate"
"385","CHO-P5-target10.wav","H",1.25652802520308,"aaraam","raam","Chodri","P5","target10","predFoc","predicate"
"386","CHO-P5-target11.wav","L",0.820984267393288,"ananyaa","a","Chodri","P5","target11","subjFoc","subject"
"387","CHO-P5-target11.wav","H",1.26665174439679,"ananyaa","yaa","Chodri","P5","target11","subjFoc","subject"
"388","CHO-P5-target11.wav","L",1.39264399092971,"kasrat","kas","Chodri","P5","target11","subjFoc","predicate"
"389","CHO-P5-target11.wav","H",1.63829404600466,"kasrat","rat","Chodri","P5","target11","subjFoc","predicate"
"390","CHO-P5-target12.wav","L",0.300000001492538,"laavanya","laa","Chodri","P5","target12","predFoc","subject"
"391","CHO-P5-target12.wav","H",0.79162585887475,"laavanya","ya","Chodri","P5","target12","predFoc","subject"
"392","CHO-P5-target12.wav","L",1.05364623341362,"kheDvaanu","kheD","Chodri","P5","target12","predFoc","predicate"
"393","CHO-P5-target12.wav","H",1.26462725933187,"kheDvaanu","nu","Chodri","P5","target12","predFoc","predicate"
"394","CHO-P5-target13.wav","L",0.437195974215556,"ananyaa","a","Chodri","P5","target13","subjFoc","subject"
"395","CHO-P5-target13.wav","H",0.794870048091479,"ananyaa","yaa","Chodri","P5","target13","subjFoc","subject"
"396","CHO-P5-target13.wav","L",1.05056757280131,"aaraam","aa","Chodri","P5","target13","subjFoc","predicate"
"397","CHO-P5-target13.wav","H",1.23313991621951,"aaraam","raam","Chodri","P5","target13","subjFoc","predicate"
"398","CHO-P5-target14.wav","L",0.226946209296036,"ananyaa","a","Chodri","P5","target14","predFoc","subject"
"399","CHO-P5-target14.wav","H",0.636171000248546,"ananyaa","yaa","Chodri","P5","target14","predFoc","subject"
"400","CHO-P5-target14.wav","L",0.800919091472209,"kasrat","kas","Chodri","P5","target14","predFoc","predicate"
"401","CHO-P5-target14.wav","H",1.02481053132299,"kasrat","rat","Chodri","P5","target14","predFoc","predicate"
"402","CHO-P5-target15.wav","L",0.292108939402418,"laavanya","laa","Chodri","P5","target15","subjFoc","subject"
"403","CHO-P5-target15.wav","H",0.556806431091146,"laavanya","van","Chodri","P5","target15","subjFoc","subject"
"404","CHO-P5-target15.wav","L",0.962301697894697,"kheDvaanu","kheD","Chodri","P5","target15","subjFoc","predicate"
"405","CHO-P5-target15.wav","H",1.14729908930797,"kheDvaanu","nu","Chodri","P5","target15","subjFoc","predicate"
"406","CHO-P5-target16.wav","L",0.231961451247165,"laavanya","laa","Chodri","P5","target16","predFoc","subject"
"407","CHO-P5-target16.wav","H",0.551685613767033,"laavanya","van","Chodri","P5","target16","predFoc","subject"
"408","CHO-P5-target16.wav","L",0.900344051107193,"nedvaanu","ned","Chodri","P5","target16","predFoc","predicate"
"409","CHO-P5-target16.wav","H",1.06270821851674,"nedvaanu","vaa","Chodri","P5","target16","predFoc","predicate"
"410","CHO-P5-target2.wav","L",0.154499689521454,"laavanya","laa","Chodri","P5","target2","predFoc","subject"
"411","CHO-P5-target2.wav","H",0.591951038073118,"laavanya","ya","Chodri","P5","target2","predFoc","subject"
"412","CHO-P5-target2.wav","L",0.812082166937122,"kasrat","kas","Chodri","P5","target2","predFoc","predicate"
"413","CHO-P5-target2.wav","H",1.05406535714704,"kasrat","rat","Chodri","P5","target2","predFoc","predicate"
"414","CHO-P5-target3.wav","L",0.497069094373242,"ananyaa","a","Chodri","P5","target3","subjFoc","subject"
"415","CHO-P5-target3.wav","H",0.81938666871128,"ananyaa","nan","Chodri","P5","target3","subjFoc","subject"
"416","CHO-P5-target3.wav","L",1.2205295280394,"nedvaanu","ned","Chodri","P5","target3","subjFoc","predicate"
"417","CHO-P5-target3.wav","H",1.42224696122762,"nedvaanu","nu","Chodri","P5","target3","subjFoc","predicate"
